Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
pima_diabetes-weka.filters.unsupervised.attribute.ReplaceMissingValues,2,4,weka.classifiers.sklearn.ScikitLearnClassifier,'-batch 100 -learner XGBClassifier -py-command python -py-path default -server-name none',-6212485658537766441,2.0230823102700002E7,691.0,77.0,55.0,22.0,0.0,71.42857142857143,28.571428571428573,0.0,0.3617181612660135,0.29536810218533616,0.46831621587665145,64.92209622569408,98.14338910074245,71.96830017538248,89.3718376130372,-17.40353743765472,0.9346532490309413,1.1606732157537298,-0.22601996672278857,23.67745523351781,0.30749941861711444,32.8998394790724,0.8,40.0,0.4444444444444444,12.0,0.5555555555555556,15.0,0.2,10.0,0.7692307692307693,0.8,0.7843137254901961,0.36232865092627065,0.7681481481481481,0.8553046900222527,0.7142857142857143,0.3587301587301587,0.6412698412698413,0.2857142857142857,0.70989010989011,0.7142857142857143,0.7115923292393881,0.36232865092627065,0.768148148148148,0.8024915003204927,0.6806184012066365,0.7142857142857143,0.079,0.009,0.0,0.0,0.0,0.0,258268.0,71304.0,9290.0,92.20779220779221,72.72727272727273,?
pima_diabetes-weka.filters.unsupervised.attribute.ReplaceMissingValues,2,5,weka.classifiers.sklearn.ScikitLearnClassifier,'-batch 100 -learner XGBClassifier -py-command python -py-path default -server-name none',-6212485658537766441,2.0230823102700002E7,691.0,77.0,59.0,18.0,0.0,76.62337662337663,23.376623376623378,0.0,0.43886639676113365,0.2554651372427491,0.4404824409457841,56.15139921905656,92.3103623752658,71.96830017538248,90.55693750833797,-18.588637332955486,0.9346532490309413,1.1760641234849087,-0.24141087445396733,31.08043781830569,0.40364204958838557,43.186288605628455,0.92,46.0,0.5185185185185185,14.0,0.48148148148148145,13.0,0.08,4.0,0.7666666666666667,0.92,0.8363636363636363,0.4618833599503053,0.774074074074074,0.8562387588764042,0.7662337662337663,0.3647522847522847,0.6352477152477152,0.23376623376623376,0.7659791189202955,0.7662337662337663,0.7502951593860684,0.4618833599503053,0.774074074074074,0.8109419012569034,0.7136363636363636,0.7662337662337663,0.073,0.008,0.0,0.0,0.0,0.0,252102.0,71304.0,9290.0,88.31168831168831,68.83116883116882,?
pima_diabetes-weka.filters.unsupervised.attribute.ReplaceMissingValues,2,6,weka.classifiers.sklearn.ScikitLearnClassifier,'-batch 100 -learner XGBClassifier -py-command python -py-path default -server-name none',-6212485658537766441,2.0230823102700002E7,691.0,77.0,66.0,11.0,0.0,85.71428571428571,14.285714285714286,0.0,0.6889460154241644,0.1993860722252491,0.35034369852328245,43.825185154720664,73.4203018334518,71.96830017538248,48.48111982666468,23.4871803487178,0.9346532490309413,0.629624932813827,0.3050283162171143,41.14818196895336,0.5343919736227709,57.17542566474084,0.88,44.0,0.18518518518518517,5.0,0.8148148148148148,22.0,0.12,6.0,0.8979591836734694,0.88,0.888888888888889,0.6892216298306771,0.902962962962963,0.9492300424434237,0.8571428571428571,0.16232804232804232,0.8376719576719577,0.14285714285714285,0.858600583090379,0.8571428571428571,0.8577200577200578,0.6892216298306771,0.902962962962963,0.896296614470083,0.8444444444444444,0.8571428571428571,0.066,0.01,0.0,0.0,0.0,0.0,252647.0,71304.0,9290.0,96.1038961038961,71.42857142857143,?
pima_diabetes-weka.filters.unsupervised.attribute.ReplaceMissingValues,2,7,weka.classifiers.sklearn.ScikitLearnClassifier,'-batch 100 -learner XGBClassifier -py-command python -py-path default -server-name none',-6212485658537766441,2.0230823102700002E7,691.0,77.0,57.0,20.0,0.0,74.02597402597402,25.974025974025974,0.0,0.41974378296910325,0.29738037275828283,0.4449100551838477,65.36439457410206,93.2382419835788,71.96830017538248,70.01306047154898,1.9552397038334988,0.9346532490309413,0.9092605256045322,0.025392723426409074,24.591534855256214,0.319370582535795,34.16995370924157,0.82,41.0,0.4074074074074074,11.0,0.5925925925925926,16.0,0.18,9.0,0.7884615384615384,0.82,0.803921568627451,0.4204522053456932,0.7896296296296297,0.8928293466058093,0.7402597402597403,0.32766714766714766,0.6723328523328522,0.2597402597402597,0.7364035964035964,0.7402597402597403,0.7378112083994437,0.4204522053456933,0.7896296296296297,0.7941450228603237,0.7096530920060331,0.7402597402597403,0.064,0.008,0.0,0.0,0.0,0.0,252736.0,71304.0,9290.0,96.1038961038961,82.46753246753246,?
pima_diabetes-weka.filters.unsupervised.attribute.ReplaceMissingValues,2,8,weka.classifiers.sklearn.ScikitLearnClassifier,'-batch 100 -learner XGBClassifier -py-command python -py-path default -server-name none',-6212485658537766441,2.0230823102700002E7,691.0,77.0,58.0,19.0,0.0,75.32467532467533,24.675324675324674,0.0,0.46272493573264784,0.28546242476895023,0.4568730760542155,62.74482204595289,95.74529036733594,71.96830017538248,86.54808908235933,-14.579788906976844,0.9346532490309413,1.1240011569137576,-0.18934790788281616,26.402181112392334,0.34288546899210826,36.68584786364523,0.8,40.0,0.3333333333333333,9.0,0.6666666666666666,18.0,0.2,10.0,0.8163265306122449,0.8,0.8080808080808082,0.4629100498862757,0.7844444444444445,0.8851306751277056,0.7532467532467533,0.28658008658008655,0.7134199134199134,0.24675324675324675,0.755499602438378,0.7532467532467533,0.754243736061918,0.46291004988627565,0.7844444444444445,0.7946685485047079,0.7313131313131314,0.7532467532467533,0.069,0.008,0.0,0.0,0.0,0.0,254732.0,71304.0,9290.0,88.31168831168831,72.72727272727273,?
pima_diabetes-weka.filters.unsupervised.attribute.ReplaceMissingValues,2,9,weka.classifiers.sklearn.ScikitLearnClassifier,'-batch 100 -learner XGBClassifier -py-command python -py-path default -server-name none',-6212485658537766441,2.0230823102700002E7,692.0,76.0,54.0,22.0,0.0,71.05263157894737,28.94736842105263,0.0,0.3322683706070287,0.28847402564911234,0.44992358755376377,63.726227210742245,94.8240147291166,70.45387453942848,75.56124360738087,-5.107369067952391,0.92702466499248,0.994226889570801,-0.06720222457832092,24.330981791397953,0.32014449725523625,34.53462559788884,0.82,41.0,0.5,13.0,0.5,13.0,0.18,9.0,0.7592592592592593,0.82,0.7884615384615384,0.3347444877124522,0.77,0.8617840010787263,0.7105263157894737,0.39052631578947367,0.6094736842105263,0.2894736842105263,0.7016657806131491,0.7105263157894737,0.704031713900135,0.3347444877124522,0.7699999999999999,0.8018109245395189,0.6650641025641026,0.7105263157894737,0.051,0.008,0.0,0.0,0.0,0.0,252375.0,71405.0,9189.0,93.42105263157895,78.94736842105263,?
pima_diabetes-weka.filters.unsupervised.attribute.ReplaceMissingValues,2,10,weka.classifiers.sklearn.ScikitLearnClassifier,'-batch 100 -learner XGBClassifier -py-command python -py-path default -server-name none',-6212485658537766441,2.0230823102700002E7,692.0,76.0,56.0,20.0,0.0,73.6842105263158,26.31578947368421,0.0,0.4043887147335422,0.2853624482027617,0.4559319042538302,63.038854783072956,96.09030244335256,70.45387453942848,84.78657019575675,-14.33269565632827,0.92702466499248,1.1156127657336414,-0.18858810074116145,25.370211488339397,0.33381857221499206,36.00967534317978,0.82,41.0,0.4230769230769231,11.0,0.5769230769230769,15.0,0.18,9.0,0.7884615384615384,0.82,0.803921568627451,0.40510791899875637,0.7946153846153846,0.9017893359453528,0.7368421052631579,0.339919028340081,0.6600809716599191,0.2631578947368421,0.7325404858299595,0.7368421052631579,0.7341589267285862,0.40510791899875637,0.7946153846153847,0.7952965653078685,0.7019607843137254,0.7368421052631579,0.047,0.007,0.0,0.0,0.0,0.0,250199.0,71405.0,9189.0,89.47368421052632,71.71052631578948,?
pima_diabetes-weka.filters.unsupervised.attribute.ReplaceMissingValues,3,1,weka.classifiers.sklearn.ScikitLearnClassifier,'-batch 100 -learner XGBClassifier -py-command python -py-path default -server-name none',-6212485658537766441,2.0230823102700002E7,691.0,77.0,57.0,20.0,0.0,74.02597402597402,25.974025974025974,0.0,0.4296296296296297,0.26021449131155616,0.42698978408374744,57.195310256110616,89.4827535342291,71.96830017538248,65.89747023196783,6.070829943414651,0.9346532490309413,0.8558113017138679,0.07884194731707339,29.789655553967094,0.3868786435580142,41.39274580804531,0.8,40.0,0.37037037037037035,10.0,0.6296296296296297,17.0,0.2,10.0,0.8,0.8,0.8000000000000002,0.42962962962962964,0.8451851851851852,0.9147739635582166,0.7402597402597403,0.31063011063011065,0.6893698893698894,0.2597402597402597,0.7402597402597403,0.7402597402597403,0.7402597402597404,0.42962962962962964,0.8451851851851852,0.855743719315012,0.7148148148148149,0.7402597402597403,0.051,0.008,0.0,0.0,0.0,0.0,258811.0,71304.0,9290.0,97.40259740259741,75.32467532467533,?
pima_diabetes-weka.filters.unsupervised.attribute.ReplaceMissingValues,3,2,weka.classifiers.sklearn.ScikitLearnClassifier,'-batch 100 -learner XGBClassifier -py-command python -py-path default -server-name none',-6212485658537766441,2.0230823102700002E7,691.0,77.0,53.0,24.0,0.0,68.83116883116882,31.16883116883117,0.0,0.33810888252148996,0.35052066760282236,0.517226190499963,77.0446650902263,108.39328117714113,71.96830017538248,103.07747407178793,-31.10917389640545,0.9346532490309413,1.3386684944388043,-0.404015245407863,14.356909112574677,0.18645336509837243,19.948934569230815,0.72,36.0,0.37037037037037035,10.0,0.6296296296296297,17.0,0.28,14.0,0.782608695652174,0.72,0.7499999999999999,0.3401851500506696,0.7177777777777777,0.8416921071429311,0.6883116883116883,0.3386820586820587,0.6613179413179413,0.3116883116883117,0.7004790440975573,0.6883116883116883,0.69256605463502,0.3401851500506696,0.7177777777777776,0.7377829980478959,0.668103448275862,0.6883116883116883,0.06,0.008,0.0,0.0,0.0,0.0,252920.0,71304.0,9290.0,88.31168831168831,75.32467532467533,?
pima_diabetes-weka.filters.unsupervised.attribute.ReplaceMissingValues,3,3,weka.classifiers.sklearn.ScikitLearnClassifier,'-batch 100 -learner XGBClassifier -py-command python -py-path default -server-name none',-6212485658537766441,2.0230823102700002E7,691.0,77.0,62.0,15.0,0.0,80.51948051948052,19.48051948051948,0.0,0.5610034207525657,0.2288029608517,0.38614561615153065,50.2910359352786,80.92318431588832,71.96830017538248,63.034989891493964,8.933310283888517,0.9346532490309413,0.8186362323570645,0.11601701667387684,35.76225484567564,0.46444486812565766,49.69167641659612,0.88,44.0,0.3333333333333333,9.0,0.6666666666666666,18.0,0.12,6.0,0.8301886792452831,0.88,0.8543689320388349,0.563178312189625,0.8503703703703703,0.905691142518705,0.8051948051948052,0.2585281385281385,0.7414718614718615,0.19480519480519481,0.8020705709384955,0.8051948051948052,0.8023022094980975,0.563178312189625,0.8503703703703703,0.8599655354164353,0.7801256424900057,0.8051948051948052,0.062,0.008,0.0,0.0,0.0,0.0,256091.0,71304.0,9290.0,94.8051948051948,72.07792207792208,?
